Entity,Code,Day,people_fully_vaccinated_per_hundred
Illinois,,2021-03-28,15.76
Illinois,,2021-03-29,16.12
Illinois,,2021-03-30,16.26
Illinois,,2021-03-31,16.49
Illinois,,2021-04-01,16.89
Illinois,,2021-04-02,17.24
Illinois,,2021-04-03,17.7
Illinois,,2021-04-04,18.16
Illinois,,2021-04-05,18.52
Illinois,,2021-04-06,18.61
Illinois,,2021-04-07,18.94
Illinois,,2021-04-08,19.48
Illinois,,2021-04-09,20.08
Illinois,,2021-04-10,20.83
Illinois,,2021-04-11,21.68
Illinois,,2021-04-12,22.27
Illinois,,2021-04-13,22.56
Illinois,,2021-04-14,22.69
Illinois,,2021-04-15,23.26
Illinois,,2021-04-16,23.77
Illinois,,2021-04-17,24.45
Illinois,,2021-04-18,25.12
Illinois,,2021-04-19,25.58
Illinois,,2021-04-20,25.85
Illinois,,2021-04-21,26.24
Illinois,,2021-04-22,26.86
Illinois,,2021-04-23,27.42
Illinois,,2021-04-24,28
Illinois,,2021-04-25,28.56
Illinois,,2021-04-26,28.92
Illinois,,2021-04-27,29.09
Illinois,,2021-04-28,29.42
Illinois,,2021-04-29,29.91
Illinois,,2021-04-30,30.43
Illinois,,2021-05-01,30.85
Illinois,,2021-05-02,31.27
Illinois,,2021-05-03,31.48
Illinois,,2021-05-04,31.55
Illinois,,2021-05-05,31.77
Illinois,,2021-05-06,32.34
Illinois,,2021-05-07,32.88
Illinois,,2021-05-08,33.26
Illinois,,2021-05-09,33.84
Illinois,,2021-05-10,34.24
Illinois,,2021-05-11,34.59
Illinois,,2021-05-12,34.89
Illinois,,2021-05-13,35.29
Illinois,,2021-05-14,35.64
Illinois,,2021-05-15,36.02
Illinois,,2021-05-16,36.51
Illinois,,2021-05-17,36.79
Illinois,,2021-05-18,36.91
Illinois,,2021-05-19,37.11
Illinois,,2021-05-20,37.49
Illinois,,2021-05-21,37.83
Illinois,,2021-05-22,38.26
Illinois,,2021-05-23,38.56
Illinois,,2021-05-24,38.77
Illinois,,2021-05-25,38.88
Illinois,,2021-05-26,39.07
Illinois,,2021-05-27,39.29
Illinois,,2021-05-28,39.3
Illinois,,2021-05-29,39.75
Illinois,,2021-05-30,39.96
Illinois,,2021-06-01,40.16
Illinois,,2021-06-02,40.22
Illinois,,2021-06-03,40.35
Illinois,,2021-06-04,40.5
Illinois,,2021-06-05,40.7
Illinois,,2021-06-06,40.71
Illinois,,2021-06-07,41.17
Illinois,,2021-06-08,41.32
Illinois,,2021-06-09,41.52
Illinois,,2021-06-10,41.75
Illinois,,2021-06-11,41.75
Illinois,,2021-06-12,42.03
Illinois,,2021-06-13,42.24
Illinois,,2021-06-14,42.89
Illinois,,2021-06-15,43.11
Illinois,,2021-06-16,43.11
Illinois,,2021-06-17,43.71
Illinois,,2021-06-18,43.88
Illinois,,2021-06-19,44.11
Illinois,,2021-06-20,44.23
Illinois,,2021-06-21,44.41
Illinois,,2021-06-22,44.48
Illinois,,2021-06-23,44.57
Illinois,,2021-06-24,44.69
Illinois,,2021-06-25,44.83
Illinois,,2021-06-26,45.03
Illinois,,2021-06-27,45.48
Illinois,,2021-06-28,46.02
Illinois,,2021-06-29,46.06
Illinois,,2021-06-30,46.17
Illinois,,2021-07-01,46.29
Illinois,,2021-07-02,46.4
Illinois,,2021-07-03,46.52
Illinois,,2021-07-04,46.63
Illinois,,2021-07-06,46.74
Illinois,,2021-07-07,46.75
Illinois,,2021-07-08,46.81
Illinois,,2021-07-09,46.92
Illinois,,2021-07-10,47.03
Illinois,,2021-07-11,47.13
Illinois,,2021-07-12,47.2
Illinois,,2021-07-13,47.25
Illinois,,2021-07-14,47.35
Illinois,,2021-07-15,47.43
Illinois,,2021-07-16,47.51
Illinois,,2021-07-17,47.59
Illinois,,2021-07-18,47.67
Illinois,,2021-07-19,47.74
Illinois,,2021-07-20,47.77
Illinois,,2021-07-21,47.84
Illinois,,2021-07-22,47.93
Illinois,,2021-07-23,48.01
Illinois,,2021-07-24,48.08
Illinois,,2021-07-25,48.14
Illinois,,2021-07-26,48.18
Illinois,,2021-07-27,48.2
Illinois,,2021-07-28,48.24
Indian Health Svc,,2021-02-17,5.04
Indian Health Svc,,2021-02-18,5.21
Indian Health Svc,,2021-02-19,5.2
Indian Health Svc,,2021-02-20,5.31
Indian Health Svc,,2021-02-21,5.53
Indian Health Svc,,2021-02-22,5.84
Indian Health Svc,,2021-02-23,6.06
Indian Health Svc,,2021-02-24,6.31
Indian Health Svc,,2021-02-25,6.71
Indian Health Svc,,2021-02-26,7.31
Indian Health Svc,,2021-02-27,7.73
Indian Health Svc,,2021-02-28,8.02
Indian Health Svc,,2021-03-01,8.38
Indian Health Svc,,2021-03-02,8.6
Indian Health Svc,,2021-03-03,8.84
Indian Health Svc,,2021-03-04,9.13
Indian Health Svc,,2021-03-05,9.51
Indian Health Svc,,2021-03-06,10.04
Indian Health Svc,,2021-03-07,10.29
Indian Health Svc,,2021-03-08,10.57
Indian Health Svc,,2021-03-09,10.63
Indian Health Svc,,2021-03-10,11
Indian Health Svc,,2021-03-11,11.27
Indian Health Svc,,2021-03-12,11.69
Indian Health Svc,,2021-03-13,12.12
Indian Health Svc,,2021-03-14,12.44
Indian Health Svc,,2021-03-15,12.71
Indian Health Svc,,2021-03-16,12.99
Indian Health Svc,,2021-03-17,13.22
Indian Health Svc,,2021-03-18,13.57
Indian Health Svc,,2021-03-19,13.87
Indian Health Svc,,2021-03-20,14.11
Indian Health Svc,,2021-03-21,14.56
Indian Health Svc,,2021-03-22,14.91
Indian Health Svc,,2021-03-23,14.96
Indian Health Svc,,2021-03-24,15.3
Indian Health Svc,,2021-03-25,15.53
Indian Health Svc,,2021-03-26,15.93
Indian Health Svc,,2021-03-27,16.32
Indian Health Svc,,2021-03-28,16.9
Indian Health Svc,,2021-03-29,17.03
Indian Health Svc,,2021-03-30,17.08
Indian Health Svc,,2021-03-31,17.41
Indian Health Svc,,2021-04-01,17.87
Indian Health Svc,,2021-04-02,18.28
Indian Health Svc,,2021-04-03,18.66
Indian Health Svc,,2021-04-04,19.19
Indian Health Svc,,2021-04-05,19.25
Indian Health Svc,,2021-04-06,19.33
Indian Health Svc,,2021-04-07,19.66
Indian Health Svc,,2021-04-08,20
Indian Health Svc,,2021-04-09,20.44
Indian Health Svc,,2021-04-10,20.94
Indian Health Svc,,2021-04-11,21.22
Indian Health Svc,,2021-04-12,21.35
Indian Health Svc,,2021-04-13,21.49
Indian Health Svc,,2021-04-14,21.89
Indian Health Svc,,2021-04-15,22.29
Indian Health Svc,,2021-04-16,22.7
Indian Health Svc,,2021-04-17,23.05
Indian Health Svc,,2021-04-18,23.36
Indian Health Svc,,2021-04-19,23.39
Indian Health Svc,,2021-04-20,23.47
Indian Health Svc,,2021-04-21,23.78
Indian Health Svc,,2021-04-22,24.06
Indian Health Svc,,2021-04-23,24.45
Indian Health Svc,,2021-04-24,24.73
Indian Health Svc,,2021-04-25,25.03
Indian Health Svc,,2021-04-26,25.1
Indian Health Svc,,2021-04-27,25.17
Indian Health Svc,,2021-04-28,25.5
Indian Health Svc,,2021-04-29,25.78
Indian Health Svc,,2021-04-30,26
Indian Health Svc,,2021-05-01,26.31
Indian Health Svc,,2021-05-02,26.54
Indian Health Svc,,2021-05-03,26.56
Indian Health Svc,,2021-05-04,26.62
Indian Health Svc,,2021-05-05,26.75
Indian Health Svc,,2021-05-06,27.02
Indian Health Svc,,2021-05-07,27.18
Indian Health Svc,,2021-05-08,27.36
Indian Health Svc,,2021-05-09,27.5
Indian Health Svc,,2021-05-10,27.53
Indian Health Svc,,2021-05-11,27.6
Indian Health Svc,,2021-05-12,27.69
Indian Health Svc,,2021-05-13,27.93
Indian Health Svc,,2021-05-14,28.07
Indian Health Svc,,2021-05-15,28.21
Indian Health Svc,,2021-05-16,28.35
Indian Health Svc,,2021-05-17,28.36
Indian Health Svc,,2021-05-18,28.39
Indian Health Svc,,2021-05-19,28.43
Indian Health Svc,,2021-05-20,28.63
Indian Health Svc,,2021-05-21,28.73
Indian Health Svc,,2021-05-22,28.91
Indian Health Svc,,2021-05-23,29.01
Indian Health Svc,,2021-05-24,29.02
Indian Health Svc,,2021-05-25,29.04
Indian Health Svc,,2021-05-26,29.23
Indian Health Svc,,2021-05-27,29.31
Indian Health Svc,,2021-05-28,29.4
Indian Health Svc,,2021-05-29,29.48
Indian Health Svc,,2021-05-30,29.53
Indian Health Svc,,2021-06-01,29.54
Indian Health Svc,,2021-06-02,29.56
Indian Health Svc,,2021-06-03,29.65
Indian Health Svc,,2021-06-04,29.74
Indian Health Svc,,2021-06-05,29.84
Indian Health Svc,,2021-06-06,29.84
Indian Health Svc,,2021-06-07,29.97
Indian Health Svc,,2021-06-08,30
Indian Health Svc,,2021-06-09,30.1
Indian Health Svc,,2021-06-10,30.21
Indian Health Svc,,2021-06-11,30.23
Indian Health Svc,,2021-06-12,30.38
Indian Health Svc,,2021-06-13,30.49
Indian Health Svc,,2021-06-14,30.61
Indian Health Svc,,2021-06-15,30.67
Indian Health Svc,,2021-06-16,30.69
Indian Health Svc,,2021-06-17,30.86
Indian Health Svc,,2021-06-18,30.97
Indian Health Svc,,2021-06-19,31.07
Indian Health Svc,,2021-06-20,31.22
Indian Health Svc,,2021-06-21,31.22
Indian Health Svc,,2021-06-22,31.23
Indian Health Svc,,2021-06-23,31.29
Indian Health Svc,,2021-06-24,31.36
Indian Health Svc,,2021-06-25,31.44
Indian Health Svc,,2021-06-26,31.51
Indian Health Svc,,2021-06-27,31.58
Indian Health Svc,,2021-06-28,31.59
Indian Health Svc,,2021-06-29,31.59
Indian Health Svc,,2021-06-30,31.65
Indian Health Svc,,2021-07-01,31.72
Indian Health Svc,,2021-07-02,31.78
Indian Health Svc,,2021-07-03,31.84
Indian Health Svc,,2021-07-04,31.87
Indian Health Svc,,2021-07-06,31.88
Indian Health Svc,,2021-07-07,31.88
Indian Health Svc,,2021-07-08,31.95
Indian Health Svc,,2021-07-09,31.99
Indian Health Svc,,2021-07-10,32.05
Indian Health Svc,,2021-07-11,32.1
Indian Health Svc,,2021-07-12,32.1
Indian Health Svc,,2021-07-13,32.11
Indian Health Svc,,2021-07-14,32.15
Indian Health Svc,,2021-07-15,32.24
Indian Health Svc,,2021-07-16,32.29
Indian Health Svc,,2021-07-17,32.33
Indian Health Svc,,2021-07-18,32.37
Indian Health Svc,,2021-07-19,32.37
Indian Health Svc,,2021-07-20,32.38
Indian Health Svc,,2021-07-21,32.42
Indian Health Svc,,2021-07-22,32.46
Indian Health Svc,,2021-07-23,32.51
Indian Health Svc,,2021-07-24,32.55
Indian Health Svc,,2021-07-25,32.58
Indian Health Svc,,2021-07-26,32.59
Indian Health Svc,,2021-07-27,32.59
Indian Health Svc,,2021-07-28,32.63
Indiana,,2021-01-12,0.35
Indiana,,2021-01-13,0.48
Indiana,,2021-01-15,0.56
Indiana,,2021-01-19,0.76
Indiana,,2021-01-20,0.87
Indiana,,2021-01-21,0.99
Indiana,,2021-01-22,1.1
Indiana,,2021-01-23,1.16
Indiana,,2021-01-24,1.16
Indiana,,2021-01-25,1.24
Indiana,,2021-01-26,1.26
Indiana,,2021-01-27,1.36
Indiana,,2021-01-28,1.45
Indiana,,2021-01-29,1.56
Indiana,,2021-01-30,1.65
Indiana,,2021-01-31,1.65
Indiana,,2021-02-01,1.65
Indiana,,2021-02-02,1.68
Indiana,,2021-02-03,1.79
Indiana,,2021-02-04,1.93
Indiana,,2021-02-05,2.12
Indiana,,2021-02-06,2.32
Indiana,,2021-02-07,2.32
Indiana,,2021-02-08,2.32
Indiana,,2021-02-09,2.4
Indiana,,2021-02-10,2.63
Indiana,,2021-02-11,2.89
Indiana,,2021-02-12,3.17
Indiana,,2021-02-13,3.98
Indiana,,2021-02-14,4.27
Indiana,,2021-02-16,4.5
Indiana,,2021-02-17,4.66
Indiana,,2021-02-18,4.76
Indiana,,2021-02-19,5.21
Indiana,,2021-02-20,5.54
Indiana,,2021-02-21,5.84
Indiana,,2021-02-22,6.03
Indiana,,2021-02-23,6.08
Indiana,,2021-02-24,6.58
Indiana,,2021-02-25,7.39
Indiana,,2021-02-26,7.77
Indiana,,2021-02-27,8.14
Indiana,,2021-02-28,8.44
Indiana,,2021-03-01,8.65
Indiana,,2021-03-02,8.71
Indiana,,2021-03-03,8.98
Indiana,,2021-03-04,9.31
Indiana,,2021-03-05,9.69
Indiana,,2021-03-06,10.05
Indiana,,2021-03-07,10.35
Indiana,,2021-03-08,10.65
Indiana,,2021-03-09,10.75
Indiana,,2021-03-10,11.07
Indiana,,2021-03-11,11.37
Indiana,,2021-03-12,11.76
Indiana,,2021-03-13,12.44
Indiana,,2021-03-14,12.44
Indiana,,2021-03-15,12.69
Indiana,,2021-03-16,12.77
Indiana,,2021-03-17,13.01
Indiana,,2021-03-18,13.27
Indiana,,2021-03-19,13.57
Indiana,,2021-03-20,13.93
Indiana,,2021-03-21,14.21
Indiana,,2021-03-22,14.4
Indiana,,2021-03-23,14.48
Indiana,,2021-03-24,14.7
Indiana,,2021-03-25,15.02
Indiana,,2021-03-26,15.4
Indiana,,2021-03-27,15.75
Indiana,,2021-03-28,16.08
Indiana,,2021-03-29,16.31
Indiana,,2021-03-30,16.39
Indiana,,2021-03-31,16.69
Indiana,,2021-04-01,17.04
Indiana,,2021-04-02,17.45
Indiana,,2021-04-03,17.95
Indiana,,2021-04-04,18.32
Indiana,,2021-04-05,18.57
Indiana,,2021-04-06,18.61
Indiana,,2021-04-07,18.91
Indiana,,2021-04-08,19.28
Indiana,,2021-04-09,19.7
Indiana,,2021-04-10,20.15
Indiana,,2021-04-11,20.53
Indiana,,2021-04-12,20.87
Indiana,,2021-04-13,20.96
Indiana,,2021-04-14,21.09
Indiana,,2021-04-15,21.54
Indiana,,2021-04-16,22
Indiana,,2021-04-17,22.43
Indiana,,2021-04-18,22.79
Indiana,,2021-04-19,22.98
Indiana,,2021-04-20,23.06
Indiana,,2021-04-21,23.36
Indiana,,2021-04-22,23.75
Indiana,,2021-04-23,24.21
Indiana,,2021-04-24,24.66
Indiana,,2021-04-25,25.02
Indiana,,2021-04-26,25.27
Indiana,,2021-04-27,25.41
Indiana,,2021-04-28,25.78
Indiana,,2021-04-29,26.25
Indiana,,2021-04-30,26.81
Indiana,,2021-05-01,27.3
Indiana,,2021-05-02,27.73
Indiana,,2021-05-03,27.92
Indiana,,2021-05-04,28.02
Indiana,,2021-05-05,28.35
Indiana,,2021-05-06,28.83
Indiana,,2021-05-07,29.39
Indiana,,2021-05-08,29.79
Indiana,,2021-05-09,30.19
Indiana,,2021-05-10,30.43
Indiana,,2021-05-11,30.62
Indiana,,2021-05-12,30.91
Indiana,,2021-05-13,31.29
Indiana,,2021-05-14,31.7
Indiana,,2021-05-15,32.1
Indiana,,2021-05-16,32.45
Indiana,,2021-05-17,32.63
Indiana,,2021-05-18,32.73
Indiana,,2021-05-19,32.99
Indiana,,2021-05-20,33.28
Indiana,,2021-05-21,33.6
Indiana,,2021-05-22,33.91
Indiana,,2021-05-23,34.19
Indiana,,2021-05-24,34.32
Indiana,,2021-05-25,34.36
Indiana,,2021-05-26,34.57
Indiana,,2021-05-27,34.79
Indiana,,2021-05-28,35.01
Indiana,,2021-05-29,35.22
Indiana,,2021-05-30,35.42
Indiana,,2021-06-01,35.51
Indiana,,2021-06-02,35.54
Indiana,,2021-06-03,35.73
Indiana,,2021-06-04,35.89
Indiana,,2021-06-05,36.09
Indiana,,2021-06-06,36.28
Indiana,,2021-06-07,36.42
Indiana,,2021-06-08,36.49
Indiana,,2021-06-09,36.67
Indiana,,2021-06-10,36.67
Indiana,,2021-06-11,36.9
Indiana,,2021-06-12,37.15
Indiana,,2021-06-13,37.32
Indiana,,2021-06-14,38
Indiana,,2021-06-15,38.13
Indiana,,2021-06-16,38.13
Indiana,,2021-06-17,38.54
Indiana,,2021-06-18,38.69
Indiana,,2021-06-19,38.83
Indiana,,2021-06-20,38.95
Indiana,,2021-06-21,39.05
Indiana,,2021-06-22,39.09
Indiana,,2021-06-23,39.16
Indiana,,2021-06-24,39.26
Indiana,,2021-06-25,39.38
Indiana,,2021-06-26,39.49
Indiana,,2021-06-27,39.64
Indiana,,2021-06-28,39.79
Indiana,,2021-06-29,39.82
Indiana,,2021-06-30,39.91
Indiana,,2021-07-01,40.01
Indiana,,2021-07-02,40.11
Indiana,,2021-07-03,42.56
Indiana,,2021-07-04,42.64
Indiana,,2021-07-06,42.71
Indiana,,2021-07-07,42.74
Indiana,,2021-07-08,42.84
Indiana,,2021-07-09,42.93
Indiana,,2021-07-10,43
Indiana,,2021-07-11,43.09
Indiana,,2021-07-12,43.15
Indiana,,2021-07-13,43.18
Indiana,,2021-07-14,43.24
Indiana,,2021-07-15,43.3
Indiana,,2021-07-16,43.37
Indiana,,2021-07-17,43.44
Indiana,,2021-07-18,43.51
Indiana,,2021-07-19,43.56
Indiana,,2021-07-20,43.58
Indiana,,2021-07-21,43.64
Indiana,,2021-07-22,43.72
Indiana,,2021-07-23,43.8
Indiana,,2021-07-24,43.87
Indiana,,2021-07-25,43.93
Indiana,,2021-07-26,43.97
Indiana,,2021-07-27,43.99
Indiana,,2021-07-28,44.04
Iowa,,2021-01-12,0.19
Iowa,,2021-01-13,0.3
Iowa,,2021-01-15,0.34
Iowa,,2021-01-19,0.4
Iowa,,2021-01-20,0.44
Iowa,,2021-01-21,0.53
Iowa,,2021-01-22,0.71
Iowa,,2021-01-23,0.84
Iowa,,2021-01-24,0.98
Iowa,,2021-01-25,1.02
Iowa,,2021-01-26,1.03
Iowa,,2021-01-27,1.14
Iowa,,2021-01-28,1.28
Iowa,,2021-01-29,1.48
Iowa,,2021-01-30,1.66
Iowa,,2021-01-31,1.85
Iowa,,2021-02-01,1.91
Iowa,,2021-02-02,1.94
Iowa,,2021-02-03,2.04
Iowa,,2021-02-04,2.2
Iowa,,2021-02-05,2.35
Iowa,,2021-02-06,2.56
Iowa,,2021-02-07,2.77
Iowa,,2021-02-08,2.84
Iowa,,2021-02-09,2.87
Iowa,,2021-02-10,3.03
Iowa,,2021-02-11,3.17
Iowa,,2021-02-12,3.32
Iowa,,2021-02-13,3.48
Iowa,,2021-02-14,3.66
Iowa,,2021-02-16,3.8
Iowa,,2021-02-17,3.88
Iowa,,2021-02-18,3.93
Iowa,,2021-02-19,4.28
Iowa,,2021-02-20,4.47
Iowa,,2021-02-21,4.68
Iowa,,2021-02-22,4.82
Iowa,,2021-02-23,4.86
Iowa,,2021-02-24,4.92
Iowa,,2021-02-25,5.01
Iowa,,2021-02-26,5.17
Iowa,,2021-02-27,5.36
Iowa,,2021-02-28,5.66
Iowa,,2021-03-01,5.96
Iowa,,2021-03-02,6.03
Iowa,,2021-03-03,6.23
Iowa,,2021-03-04,6.53
Iowa,,2021-03-05,6.96
Iowa,,2021-03-06,8.03
Iowa,,2021-03-07,8.7
Iowa,,2021-03-08,9.66
Iowa,,2021-03-09,9.93
Iowa,,2021-03-10,10.24
Iowa,,2021-03-11,10.76
Iowa,,2021-03-12,11.4
Iowa,,2021-03-13,12.92
Iowa,,2021-03-14,12.92
Iowa,,2021-03-15,13.42
Iowa,,2021-03-16,13.6
Iowa,,2021-03-17,13.61
Iowa,,2021-03-18,14
Iowa,,2021-03-19,14.72
Iowa,,2021-03-20,15.4
Iowa,,2021-03-21,15.95
Iowa,,2021-03-22,16.27
Iowa,,2021-03-23,16.4
Iowa,,2021-03-24,16.59
Iowa,,2021-03-25,16.8
Iowa,,2021-03-26,17.26
Iowa,,2021-03-27,17.83
Iowa,,2021-03-28,18.57
Iowa,,2021-03-29,18.98
Iowa,,2021-03-30,19.12
Iowa,,2021-03-31,19.34
Iowa,,2021-04-01,19.7
Iowa,,2021-04-02,20.18
Iowa,,2021-04-03,21.31
Iowa,,2021-04-04,21.33
Iowa,,2021-04-05,21.66
Iowa,,2021-04-06,21.77
Iowa,,2021-04-07,22.04
Iowa,,2021-04-08,22.58
Iowa,,2021-04-09,23.23
Iowa,,2021-04-10,23.94
Iowa,,2021-04-11,24.84
Iowa,,2021-04-12,25.25
Iowa,,2021-04-13,25.49
Iowa,,2021-04-14,26.04
Iowa,,2021-04-15,26.58
Iowa,,2021-04-16,27.16
Iowa,,2021-04-17,27.75
Iowa,,2021-04-18,28.37
Iowa,,2021-04-19,28.75
Iowa,,2021-04-20,28.87
Iowa,,2021-04-21,29.17
Iowa,,2021-04-22,29.67
Iowa,,2021-04-23,30.29
Iowa,,2021-04-24,30.97
Iowa,,2021-04-25,31.71
Iowa,,2021-04-26,31.99
Iowa,,2021-04-27,32.24
Iowa,,2021-04-28,32.5
Iowa,,2021-04-29,33.16
Iowa,,2021-04-30,33.81
Iowa,,2021-05-01,34.53
Iowa,,2021-05-02,35.15
Iowa,,2021-05-03,35.59
Iowa,,2021-05-04,35.77
Iowa,,2021-05-05,36.05
Iowa,,2021-05-06,36.55
Iowa,,2021-05-07,37.08
Iowa,,2021-05-08,37.65
Iowa,,2021-05-09,38.19
Iowa,,2021-05-10,38.58
Iowa,,2021-05-11,38.77
Iowa,,2021-05-12,38.98
Iowa,,2021-05-13,39.34
Iowa,,2021-05-14,39.72
Iowa,,2021-05-15,40.14
Iowa,,2021-05-16,40.6
Iowa,,2021-05-17,40.92
Iowa,,2021-05-18,41.04
Iowa,,2021-05-19,41.22
Iowa,,2021-05-20,41.54
Iowa,,2021-05-21,41.85
Iowa,,2021-05-22,42.17
Iowa,,2021-05-23,42.49
Iowa,,2021-05-24,42.66
Iowa,,2021-05-25,42.73
Iowa,,2021-05-26,42.9
Iowa,,2021-05-27,43.11
Iowa,,2021-05-28,43.34
Iowa,,2021-05-29,43.53
Iowa,,2021-05-30,43.74
Iowa,,2021-06-01,43.91
Iowa,,2021-06-02,43.98
Iowa,,2021-06-03,44.06
Iowa,,2021-06-04,44.23
Iowa,,2021-06-05,44.38
Iowa,,2021-06-06,44.61
Iowa,,2021-06-07,44.78
Iowa,,2021-06-08,44.9
Iowa,,2021-06-09,45.06
Iowa,,2021-06-10,45.26
Iowa,,2021-06-11,45.26
Iowa,,2021-06-12,45.5
Iowa,,2021-06-13,45.7
Iowa,,2021-06-14,45.94
Iowa,,2021-06-15,46.16
Iowa,,2021-06-16,46.17
Iowa,,2021-06-17,46.42
Iowa,,2021-06-18,46.6
Iowa,,2021-06-19,46.83
Iowa,,2021-06-20,46.97
Iowa,,2021-06-21,47.06
Iowa,,2021-06-22,47.11
Iowa,,2021-06-23,47.18
Iowa,,2021-06-24,47.27
Iowa,,2021-06-25,47.37
Iowa,,2021-06-26,47.5
Iowa,,2021-06-27,47.67
Iowa,,2021-06-28,47.85
Iowa,,2021-06-29,47.89
Iowa,,2021-06-30,47.97
Iowa,,2021-07-01,48.04
Iowa,,2021-07-02,48.08
Iowa,,2021-07-03,48.25
Iowa,,2021-07-04,48.32
Iowa,,2021-07-06,48.39
Iowa,,2021-07-07,48.41
Iowa,,2021-07-08,48.49
Iowa,,2021-07-09,48.57
Iowa,,2021-07-10,48.65
Iowa,,2021-07-11,48.72
Iowa,,2021-07-12,48.73
Iowa,,2021-07-13,48.74
Iowa,,2021-07-14,48.79
Iowa,,2021-07-15,48.85
Iowa,,2021-07-16,48.93
Iowa,,2021-07-17,48.98
Iowa,,2021-07-18,48.98
Iowa,,2021-07-19,48.98
Iowa,,2021-07-20,49.1
Iowa,,2021-07-21,49.15
Iowa,,2021-07-22,49.2
Iowa,,2021-07-23,49.26
Iowa,,2021-07-24,49.32
Iowa,,2021-07-25,49.32
Iowa,,2021-07-26,49.32
Iowa,,2021-07-27,49.44
Iowa,,2021-07-28,49.48
Kansas,,2021-01-12,0.33
Kansas,,2021-01-13,0.43
Kansas,,2021-01-15,0.46
Kansas,,2021-01-19,0.54
Kansas,,2021-01-20,0.55
Kansas,,2021-01-21,0.6
Kansas,,2021-01-22,0.66
Kansas,,2021-01-23,0.72
Kansas,,2021-01-24,0.78
Kansas,,2021-01-25,0.81
Kansas,,2021-01-26,0.87
Kansas,,2021-01-27,0.91
Kansas,,2021-01-28,1.08
Kansas,,2021-01-29,1.08
Kansas,,2021-01-30,1.26
Kansas,,2021-01-31,1.36
Kansas,,2021-02-01,1.45
Kansas,,2021-02-02,1.52
Kansas,,2021-02-03,1.63
Kansas,,2021-02-04,1.76
Kansas,,2021-02-05,1.88
Kansas,,2021-02-06,2.07
Kansas,,2021-02-07,2.25
Kansas,,2021-02-08,2.35
Kansas,,2021-02-09,2.41
Kansas,,2021-02-10,2.63
Kansas,,2021-02-11,2.81
Kansas,,2021-02-12,2.97
Kansas,,2021-02-13,3.14
Kansas,,2021-02-14,3.41
Kansas,,2021-02-16,3.52
Kansas,,2021-02-17,3.65
Kansas,,2021-02-18,3.87
Kansas,,2021-02-19,4.41
Kansas,,2021-02-20,4.76
Kansas,,2021-02-21,5.09
Kansas,,2021-02-22,5.61
Kansas,,2021-02-23,5.66
Kansas,,2021-02-24,5.89
Kansas,,2021-02-25,6.11
Kansas,,2021-02-26,6.38
Kansas,,2021-02-27,6.78
Kansas,,2021-02-28,7.19
Kansas,,2021-03-01,7.29
Kansas,,2021-03-02,7.44
Kansas,,2021-03-03,7.65
Kansas,,2021-03-04,7.87
Kansas,,2021-03-05,8.16
Kansas,,2021-03-06,8.48
Kansas,,2021-03-07,8.84
Kansas,,2021-03-08,8.99
Kansas,,2021-03-09,9.1
Kansas,,2021-03-10,9.38
Kansas,,2021-03-11,9.78
Kansas,,2021-03-12,10.42
Kansas,,2021-03-13,10.51
Kansas,,2021-03-14,11.1
Kansas,,2021-03-15,11.3
Kansas,,2021-03-16,11.47
Kansas,,2021-03-17,11.67
Kansas,,2021-03-18,11.96
Kansas,,2021-03-19,12.41
Kansas,,2021-03-20,12.84
Kansas,,2021-03-21,13.33
Kansas,,2021-03-22,13.5
Kansas,,2021-03-23,13.66
Kansas,,2021-03-24,14.08
Kansas,,2021-03-25,14.43
Kansas,,2021-03-26,14.81
Kansas,,2021-03-27,15.53
Kansas,,2021-03-28,16.17
Kansas,,2021-03-29,16.37
Kansas,,2021-03-30,16.52
Kansas,,2021-03-31,16.85
Kansas,,2021-04-01,17.15
Kansas,,2021-04-02,17.83
Kansas,,2021-04-03,18.37
Kansas,,2021-04-04,19.03
Kansas,,2021-04-05,19.22
Kansas,,2021-04-06,19.31
Kansas,,2021-04-07,19.83
Kansas,,2021-04-08,20.38
Kansas,,2021-04-09,20.94
Kansas,,2021-04-10,21.77
Kansas,,2021-04-11,22.63
Kansas,,2021-04-12,22.88
Kansas,,2021-04-13,23.16
Kansas,,2021-04-14,23.68
Kansas,,2021-04-15,24.37
Kansas,,2021-04-16,25.11
Kansas,,2021-04-17,25.85
Kansas,,2021-04-18,26.5
Kansas,,2021-04-19,26.76
Kansas,,2021-04-20,26.85
Kansas,,2021-04-21,27.27
Kansas,,2021-04-22,27.94
Kansas,,2021-04-23,28.62
Kansas,,2021-04-24,29.29
Kansas,,2021-04-25,29.92
Kansas,,2021-04-26,30.11
Kansas,,2021-04-27,30.19
Kansas,,2021-04-28,30.55
Kansas,,2021-04-29,30.98
Kansas,,2021-04-30,31.46
Kansas,,2021-05-01,32.01
Kansas,,2021-05-02,32.51
Kansas,,2021-05-03,32.57
Kansas,,2021-05-04,32.66
Kansas,,2021-05-05,32.93
Kansas,,2021-05-06,33.3
Kansas,,2021-05-07,34.13
Kansas,,2021-05-08,34.49
Kansas,,2021-05-09,34.94
Kansas,,2021-05-10,35.09
Kansas,,2021-05-11,35.27
Kansas,,2021-05-12,35.54
Kansas,,2021-05-13,35.73
Kansas,,2021-05-14,35.95
Kansas,,2021-05-15,36.19
Kansas,,2021-05-16,36.42
Kansas,,2021-05-17,36.47
Kansas,,2021-05-18,36.53
